applicant_id,age_years,income_type,annual_income,employment_years,education,family_status,housing_type,occupation_type,num_children,family_size,owns_car,owns_realty,credit_history_months,existing_loan_balance,num_credit_lines,payment_status
5428,31,Pensioner,12033.03,0.0,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,2,1,1,239,32219.62,6,2
5429,59,State servant,66623.76,8.4,Secondary / secondary special,Single / not married,Municipal apartment,Accountants,0,2,0,1,45,19865.82,2,3
5430,32,Commercial associate,26978.02,1.4,Secondary / secondary special,Married,With parents,Drivers,1,2,0,1,152,4199.16,6,2
5431,53,Working,26126.65,3.9,Secondary / secondary special,Married,House / apartment,IT staff,1,3,0,0,227,17767.31,1,3
5432,44,Working,35222.06,11.8,Secondary / secondary special,Separated,Rented apartment,IT staff,0,2,0,1,2,36101.09,3,2
5433,51,Pensioner,40815.66,0.0,Higher education,Single / not married,House / apartment,Accountants,0,1,1,0,94,18106.57,6,5
5434,32,Working,48552.78,10.3,Incomplete higher,Widow,Municipal apartment,Managers,0,2,0,1,89,21491.2,6,3
5435,36,Pensioner,25610.47,0.0,Higher education,Widow,With parents,Sales staff,0,1,0,0,232,20752.66,5,3
5436,54,Working,32516.12,3.4,Higher education,Civil marriage,Rented apartment,Sales staff,0,1,1,1,3,6509.11,3,4
5437,29,Pensioner,14515.84,0.0,Higher education,Single / not married,With parents,IT staff,0,1,1,1,235,0.0,2,2
5438,36,Working,62838.88,4.8,Secondary / secondary special,Married,Rented apartment,Drivers,1,2,1,1,150,19811.56,3,3
5439,69,State servant,51180.95,2.3,Secondary / secondary special,Single / not married,House / apartment,Core staff,1,3,0,1,6,32618.96,6,4
5440,28,Working,66301.09,15.7,Secondary / secondary special,Separated,House / apartment,Managers,0,1,1,1,220,22339.49,3,2
5441,49,Working,51249.89,4.7,Secondary / secondary special,Separated,House / apartment,Managers,1,2,1,1,187,0.0,3,2
5442,28,Pensioner,8000.0,0.0,Higher education,Separated,Rented apartment,Drivers,1,3,0,0,178,20278.03,4,3
5443,55,Pensioner,15803.09,0.0,Higher education,Widow,With parents,IT staff,0,2,1,1,69,26518.41,4,4
5444,27,Pensioner,32555.74,0.0,Incomplete higher,Separated,House / apartment,Core staff,1,2,1,0,63,29521.89,3,4
5445,49,Student,13058.99,5.1,Secondary / secondary special,Civil marriage,House / apartment,Accountants,1,2,1,0,191,22645.09,1,2
5446,42,Working,36198.24,6.0,Incomplete higher,Single / not married,With parents,Drivers,1,3,1,0,42,18309.14,7,3
5447,54,Pensioner,17188.38,0.0,Higher education,Single / not married,With parents,Core staff,0,1,1,1,109,7575.63,7,3
5448,21,Working,59924.54,3.2,Incomplete higher,Single / not married,House / apartment,Core staff,1,3,0,1,210,13020.17,6,3
5449,46,Commercial associate,69580.05,4.1,Incomplete higher,Widow,Rented apartment,Core staff,0,2,1,0,230,27216.02,1,2
5450,47,Working,52893.76,10.5,Secondary / secondary special,Civil marriage,House / apartment,IT staff,0,1,1,1,28,5097.67,3,2
5451,32,Working,35020.76,12.9,Secondary / secondary special,Single / not married,House / apartment,Core staff,0,2,1,1,182,4643.91,3,2
5452,35,Commercial associate,63702.04,7.8,Higher education,Married,House / apartment,Core staff,0,1,0,0,170,23823.26,0,2
5453,55,Pensioner,14889.9,0.0,Secondary / secondary special,Married,House / apartment,Sales staff,0,1,0,0,204,19770.0,4,3
5454,48,Working,42955.21,11.8,Secondary / secondary special,Widow,House / apartment,Accountants,0,1,0,0,58,32794.85,4,3
5455,49,State servant,8000.0,9.7,Secondary / secondary special,Single / not married,Rented apartment,Sales staff,0,1,0,1,192,26143.36,5,3
5456,66,Commercial associate,27069.56,18.4,Higher education,Married,House / apartment,Drivers,0,2,0,1,72,8596.05,1,2
5457,40,Working,39923.59,1.8,Secondary / secondary special,Single / not married,House / apartment,Managers,0,1,1,1,98,33802.13,3,3
5458,63,Commercial associate,109877.48,6.1,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0,2,1,1,11,18897.47,2,2
5459,68,Working,16638.3,4.2,Secondary / secondary special,Widow,House / apartment,Drivers,2,4,1,0,162,23712.41,1,3
5460,49,Working,25413.61,2.0,Secondary / secondary special,Widow,Rented apartment,Accountants,0,2,1,0,40,11030.62,3,3
5461,31,Pensioner,30124.39,0.0,Lower secondary,Married,Rented apartment,Accountants,3,5,0,0,94,21418.62,1,3
5462,41,Working,72868.41,17.3,Higher education,Civil marriage,With parents,IT staff,2,3,1,1,9,9033.79,6,3
5463,23,Working,48184.22,2.9,Higher education,Widow,House / apartment,Managers,1,3,0,1,131,0.0,3,2
5464,55,Pensioner,34880.99,0.0,Higher education,Separated,House / apartment,Laborers,0,2,0,1,124,37117.1,5,4
5465,34,Working,39682.74,9.8,Incomplete higher,Civil marriage,House / apartment,Laborers,0,1,1,0,160,4929.04,1,2
5466,66,Pensioner,22995.91,0.0,Secondary / secondary special,Single / not married,With parents,Accountants,0,2,1,1,107,8622.53,4,3
5467,52,Pensioner,28805.41,0.0,Secondary / secondary special,Separated,House / apartment,Sales staff,3,4,0,1,183,7853.61,2,3
5468,44,Working,34631.94,7.8,Incomplete higher,Civil marriage,Rented apartment,Sales staff,1,3,0,1,127,37184.36,5,3
5469,30,Commercial associate,75209.66,4.7,Secondary / secondary special,Single / not married,Municipal apartment,Accountants,0,2,0,1,32,21196.73,7,3
5470,25,Working,19701.22,2.3,Higher education,Separated,Rented apartment,Accountants,1,3,1,1,15,23003.84,2,4
5471,53,Commercial associate,78689.73,2.9,Secondary / secondary special,Widow,House / apartment,Medicine staff,1,3,0,0,45,27006.33,3,3
5472,58,Working,45619.18,8.4,Secondary / secondary special,Widow,Rented apartment,Medicine staff,1,2,0,1,193,24484.27,3,2
5473,34,State servant,36993.91,4.8,Secondary / secondary special,Widow,House / apartment,Accountants,1,2,1,0,99,18068.94,1,2
5474,21,Working,19122.99,3.1,Higher education,Separated,Municipal apartment,Accountants,1,2,1,1,29,17676.17,0,3
5475,36,Pensioner,18398.07,0.0,Secondary / secondary special,Separated,House / apartment,Medicine staff,2,4,1,1,94,33394.84,6,3
5476,58,Working,63878.76,7.5,Secondary / secondary special,Single / not married,With parents,Core staff,0,2,1,1,199,874.93,0,1
5477,49,Working,41714.57,9.4,Higher education,Single / not married,House / apartment,Medicine staff,1,2,1,1,192,4806.69,0,2
5478,25,Commercial associate,65846.37,3.6,Lower secondary,Married,With parents,Sales staff,1,3,0,1,77,23199.84,1,2
5479,26,Commercial associate,41529.83,5.7,Higher education,Married,House / apartment,Core staff,1,3,0,1,66,19373.57,3,3
5480,26,Student,14847.46,3.7,Incomplete higher,Widow,House / apartment,Drivers,0,1,1,1,106,11246.53,6,4
5481,58,Working,23388.61,2.6,Higher education,Civil marriage,House / apartment,Medicine staff,0,2,1,1,71,43932.47,7,4
5482,59,Working,46573.15,10.9,Incomplete higher,Civil marriage,House / apartment,Core staff,1,3,0,0,156,1157.33,7,1
5483,40,Working,50837.59,10.5,Secondary / secondary special,Married,House / apartment,Core staff,0,1,1,1,161,15957.27,7,3
5484,54,Working,50049.68,1.8,Higher education,Married,Rented apartment,Accountants,0,2,1,0,145,18738.55,4,4
5485,22,State servant,27349.81,6.3,Higher education,Married,House / apartment,Accountants,1,2,1,1,204,10469.96,3,2
5486,48,State servant,35211.29,11.8,Secondary / secondary special,Civil marriage,With parents,Accountants,0,1,0,0,135,7329.71,0,2
5487,34,State servant,47520.72,9.5,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff,1,2,0,1,161,11639.42,3,3
5488,61,Working,41669.86,3.3,Higher education,Married,Rented apartment,IT staff,0,1,1,1,96,34391.24,4,3
5489,44,Working,40474.94,12.6,Higher education,Separated,Municipal apartment,IT staff,1,2,0,1,56,10712.77,5,3
5490,62,Pensioner,46653.98,0.0,Secondary / secondary special,Married,House / apartment,Laborers,0,1,1,0,115,19987.99,2,3
5491,48,Working,30021.92,7.4,Secondary / secondary special,Widow,Municipal apartment,Managers,0,2,0,1,153,8000.21,2,3
5492,43,Pensioner,38588.1,0.0,Secondary / secondary special,Widow,With parents,Accountants,3,5,1,1,15,23812.7,7,3
5493,67,Working,26813.78,3.3,Higher education,Separated,With parents,IT staff,0,2,1,0,113,28192.55,6,4
5494,69,Working,55312.8,6.1,Secondary / secondary special,Civil marriage,House / apartment,Managers,0,2,1,0,38,12969.06,5,3
5495,43,State servant,49914.14,13.6,Higher education,Separated,Municipal apartment,Drivers,1,2,1,1,60,23490.29,3,3
5496,38,Working,36961.75,3.4,Secondary / secondary special,Single / not married,Rented apartment,Core staff,1,3,1,1,175,13681.59,2,3
5497,52,Student,8608.25,14.3,Higher education,Widow,House / apartment,IT staff,0,1,1,0,80,15572.54,4,3
5498,29,Working,13965.68,9.3,Lower secondary,Widow,House / apartment,Drivers,0,1,1,0,161,20451.98,3,3
5499,39,Working,35311.96,6.1,Secondary / secondary special,Separated,House / apartment,Laborers,0,1,0,1,126,18810.35,6,2
5500,62,Working,53287.94,11.9,Secondary / secondary special,Widow,House / apartment,Drivers,0,1,1,0,80,17868.03,5,3
5501,64,Working,28027.36,6.0,Incomplete higher,Single / not married,House / apartment,Managers,0,1,1,1,114,0.0,1,2
5502,41,Commercial associate,62035.92,5.4,Lower secondary,Widow,Municipal apartment,Sales staff,0,1,1,0,190,179.72,7,2
5503,40,Working,21746.23,10.7,Secondary / secondary special,Married,Rented apartment,Managers,0,1,0,1,133,0.0,3,2
5504,63,Commercial associate,55088.35,0.5,Secondary / secondary special,Separated,House / apartment,IT staff,0,1,1,1,193,0.0,2,3
5505,30,State servant,23941.39,6.2,Incomplete higher,Single / not married,House / apartment,IT staff,1,2,1,1,71,20521.21,3,3
5506,23,Working,43771.81,6.0,Higher education,Widow,With parents,Core staff,0,2,0,1,126,10763.74,6,3
5507,24,Working,37108.0,4.2,Secondary / secondary special,Civil marriage,Municipal apartment,Managers,1,3,1,1,74,7418.3,2,3
5508,26,Working,26251.73,5.3,Secondary / secondary special,Married,Rented apartment,Sales staff,2,4,0,1,235,36631.09,5,3
5509,64,Pensioner,21543.04,0.0,Secondary / secondary special,Single / not married,Rented apartment,IT staff,0,1,1,0,210,29429.22,4,2
5510,22,Commercial associate,40382.71,0.9,Incomplete higher,Widow,Rented apartment,Managers,1,3,1,0,63,0.0,1,3
5511,37,Working,24305.69,3.3,Secondary / secondary special,Widow,House / apartment,Accountants,0,1,1,1,46,4583.93,4,3
5512,50,Commercial associate,82737.66,3.7,Secondary / secondary special,Single / not married,House / apartment,Laborers,1,3,1,1,70,3617.56,1,2
5513,50,Commercial associate,52436.33,5.7,Incomplete higher,Single / not married,Rented apartment,Medicine staff,1,3,1,0,14,15748.44,6,4
5514,61,Working,10314.95,5.1,Secondary / secondary special,Married,With parents,Managers,1,2,1,0,2,0.0,1,4
5515,69,Working,35183.33,6.8,Higher education,Married,Rented apartment,Managers,0,1,1,1,6,6826.78,2,3
5516,40,Student,19802.24,1.3,Higher education,Married,Rented apartment,Accountants,1,2,1,0,35,20011.24,1,4
5517,32,Working,33008.6,6.8,Secondary / secondary special,Single / not married,House / apartment,Drivers,1,2,1,0,164,13395.89,2,3
5518,25,Working,68589.47,15.2,Higher education,Married,House / apartment,Drivers,1,3,0,1,196,0.0,2,1
5519,64,Working,31507.57,6.2,Secondary / secondary special,Married,Rented apartment,Medicine staff,2,4,0,1,12,16219.05,3,3
5520,39,Commercial associate,70571.57,5.2,Incomplete higher,Separated,House / apartment,Sales staff,0,2,1,1,151,16553.42,1,3
5521,65,Working,61327.06,5.8,Higher education,Widow,House / apartment,Drivers,1,2,1,0,139,17576.29,5,2
5522,38,Working,52090.56,4.8,Incomplete higher,Widow,With parents,Sales staff,0,1,0,0,45,0.0,2,3
5523,58,Working,23351.72,9.3,Secondary / secondary special,Widow,House / apartment,Core staff,0,1,1,1,157,26771.08,2,3
5524,52,Pensioner,18763.81,0.0,Lower secondary,Married,With parents,Managers,0,2,1,1,162,9032.04,2,3
5525,55,Working,63428.62,7.1,Higher education,Married,With parents,Drivers,1,2,1,1,229,1184.46,7,2
5526,52,State servant,28735.44,11.9,Secondary / secondary special,Widow,With parents,Laborers,0,2,0,1,39,15841.14,4,4
5527,36,Working,60366.91,9.3,Secondary / secondary special,Married,Municipal apartment,Accountants,0,2,1,1,8,22950.56,6,4
5528,26,Working,38223.02,0.9,Secondary / secondary special,Separated,House / apartment,Drivers,0,2,1,0,97,22155.48,3,4
5529,21,Student,15742.55,4.7,Incomplete higher,Married,Municipal apartment,Accountants,2,3,0,0,168,30445.56,6,2
5530,41,Pensioner,14416.15,0.0,Incomplete higher,Married,Rented apartment,IT staff,1,2,0,1,239,7379.43,2,2
5531,64,Working,35419.79,3.7,Higher education,Separated,Rented apartment,Sales staff,1,2,1,1,147,0.0,4,2
5532,52,Pensioner,19422.0,0.0,Secondary / secondary special,Separated,Rented apartment,IT staff,0,1,0,0,75,11068.23,0,4
5533,54,Commercial associate,64737.59,3.6,Secondary / secondary special,Married,House / apartment,Accountants,0,1,1,1,54,0.0,2,3
5534,33,Working,46467.86,9.6,Higher education,Married,House / apartment,Core staff,0,2,1,1,163,4996.32,4,2
5535,44,Pensioner,32533.97,0.0,Lower secondary,Widow,House / apartment,Managers,0,1,1,0,167,10981.92,3,2
5536,40,Pensioner,23192.88,0.0,Secondary / secondary special,Single / not married,With parents,Sales staff,0,1,0,0,1,9079.32,6,3
5537,27,Working,30348.88,8.5,Incomplete higher,Widow,House / apartment,Laborers,0,1,0,1,219,21114.94,4,3
5538,51,Commercial associate,63837.31,7.9,Incomplete higher,Civil marriage,House / apartment,Drivers,1,2,1,1,71,14744.52,4,3
5539,38,Working,28783.97,6.5,Higher education,Widow,Municipal apartment,Medicine staff,0,2,1,0,131,20370.22,1,3
5540,40,Working,61985.15,5.6,Secondary / secondary special,Widow,Municipal apartment,IT staff,0,2,0,1,73,18372.75,4,2
5541,50,Student,14398.76,1.8,Secondary / secondary special,Separated,With parents,Accountants,1,3,1,1,76,0.0,0,3
5542,22,Commercial associate,53151.16,10.1,Incomplete higher,Married,House / apartment,Core staff,0,1,0,0,201,22217.66,3,2
5543,66,Commercial associate,69705.69,6.0,Secondary / secondary special,Widow,Rented apartment,IT staff,0,1,0,1,120,8523.67,0,2
5544,31,Commercial associate,58396.35,7.0,Higher education,Single / not married,Municipal apartment,Core staff,0,1,1,0,40,17582.07,4,3
5545,54,Commercial associate,25180.91,6.7,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,1,0,1,81,20540.95,5,3
5546,59,Working,28282.48,4.3,Higher education,Civil marriage,House / apartment,Medicine staff,2,3,1,0,77,5455.75,5,4
5547,28,Student,20552.97,4.2,Secondary / secondary special,Single / not married,Municipal apartment,IT staff,0,1,0,0,181,6707.64,7,3
5548,33,Commercial associate,61761.57,5.3,Lower secondary,Separated,House / apartment,Core staff,1,2,1,1,39,15405.15,2,3
5549,41,Pensioner,11520.64,0.0,Higher education,Single / not married,Rented apartment,Drivers,1,3,1,1,93,9221.87,5,2
5550,61,Commercial associate,67394.35,5.7,Higher education,Widow,With parents,Medicine staff,1,2,1,0,114,35637.93,7,2
5551,52,Working,36191.67,1.5,Secondary / secondary special,Married,House / apartment,Sales staff,0,2,1,1,25,15121.68,4,3
5552,43,Working,31226.63,7.4,Incomplete higher,Civil marriage,House / apartment,Drivers,0,2,1,1,65,1051.9,0,4
5553,62,Working,26968.25,4.4,Higher education,Widow,Rented apartment,Sales staff,0,1,0,1,134,40017.63,6,4
5554,44,Working,60748.89,3.6,Higher education,Widow,With parents,Sales staff,0,1,1,0,42,19214.8,2,4
5555,64,Pensioner,8738.12,0.0,Secondary / secondary special,Widow,Municipal apartment,Drivers,0,2,0,0,137,14553.68,0,2
5556,58,State servant,28274.55,8.9,Secondary / secondary special,Separated,House / apartment,Core staff,0,1,1,1,103,33214.38,7,2
5557,29,Working,46892.0,6.6,Higher education,Civil marriage,Municipal apartment,Medicine staff,1,3,0,0,207,18697.62,3,3
5558,39,Working,69859.22,5.1,Incomplete higher,Single / not married,House / apartment,IT staff,1,2,0,1,113,14019.52,6,1
5559,22,Pensioner,33427.81,0.0,Incomplete higher,Single / not married,House / apartment,Laborers,1,2,0,1,117,0.0,2,3
5560,32,Working,31675.11,2.5,Secondary / secondary special,Civil marriage,Municipal apartment,Core staff,1,2,1,0,74,0.0,0,3
5561,22,State servant,61410.95,0.9,Higher education,Single / not married,House / apartment,Accountants,0,2,1,1,13,29645.53,4,3
5562,26,Working,23656.81,4.7,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,1,1,1,232,18591.62,2,3
5563,21,Working,49179.04,4.8,Higher education,Separated,House / apartment,Accountants,1,2,0,1,66,12587.52,5,3
5564,53,Working,52682.61,13.4,Secondary / secondary special,Separated,Rented apartment,Laborers,1,2,1,1,34,13307.17,5,3
5565,41,State servant,27664.38,3.4,Secondary / secondary special,Civil marriage,Rented apartment,IT staff,0,2,0,1,21,18678.71,6,4
5566,44,Working,55987.09,11.9,Higher education,Single / not married,Municipal apartment,Laborers,0,2,0,1,171,22617.53,4,2
5567,58,Pensioner,22963.88,0.0,Higher education,Married,House / apartment,Core staff,0,2,1,0,93,5666.65,5,3
5568,60,Working,55948.49,6.5,Higher education,Single / not married,House / apartment,Accountants,0,2,0,1,126,17315.08,7,2
5569,47,Working,16026.37,7.3,Higher education,Single / not married,House / apartment,Managers,0,2,0,0,26,21316.02,7,4
5570,43,State servant,44689.67,7.9,Higher education,Widow,Municipal apartment,Core staff,0,1,0,0,92,8984.39,6,3
5571,52,Working,38509.32,4.0,Secondary / secondary special,Single / not married,With parents,Medicine staff,0,1,1,1,76,0.0,5,3
5572,41,Working,63107.83,5.0,Secondary / secondary special,Widow,House / apartment,Drivers,1,2,1,0,161,5760.98,5,2
5573,42,Commercial associate,59076.4,6.2,Higher education,Civil marriage,House / apartment,Managers,0,1,1,1,170,0.0,6,2
5574,35,State servant,57489.21,4.0,Secondary / secondary special,Civil marriage,House / apartment,Accountants,0,2,0,1,36,29222.67,4,3
5575,30,Working,52994.9,11.2,Incomplete higher,Single / not married,Rented apartment,Core staff,1,2,0,1,207,3452.62,4,2
5576,30,Working,42991.74,19.0,Secondary / secondary special,Separated,House / apartment,Sales staff,1,3,1,0,223,3037.1,7,2
5577,53,Student,19135.26,7.2,Incomplete higher,Widow,With parents,Core staff,0,1,1,1,20,7220.67,6,4
5578,61,Pensioner,35781.77,0.0,Secondary / secondary special,Widow,House / apartment,Accountants,0,1,1,1,199,25021.49,4,3
